"id","codigo","nombre","precio","categoria","stock","descripcion","activo","imagen_url","imagen_public_id","created_at","updated_at"
95,,"Ponds Crema  C Pepino x 50 g",8800,"Bloqueadores y Cuidado de la Piel",96,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1758407297/xf2gdejvesglehkfbhdw.png","xf2gdejvesglehkfbhdw","2025-09-20T19:06:37.954432+00:00","2025-09-20T19:06:37.954432+00:00"
94,,"Ponds CREMA S Humectante 50 g",9000,"Bloqueadores y Cuidado de la Piel",24,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1758407481/wxljynh9byndjyxnvlri.png","wxljynh9byndjyxnvlri","2025-09-20T19:05:11.040674+00:00","2025-09-20T19:05:11.040674+00:00"
88,,"MIELTERTOS GRIPA NOCHE PANELA 6 sobres",9200,"Medicamentos",36,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1758406955/ffiwctll9g5ybow8h0cl.png","ffiwctll9g5ybow8h0cl","2025-09-20T18:35:33.975652+00:00","2025-09-20T18:35:33.975652+00:00"
110,,"Shampoo + Acondicionador DOVE Reconstrucción Completa (740 ml)",22000,"Cuidado del Cabello",48,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1758405710/umenzlyloocbkwimwshr.png","umenzlyloocbkwimwshr","2025-09-20T20:03:18.375999+00:00","2025-09-20T20:03:18.375999+00:00"
77,,"TAMPONES DIGITALES KOTEX SUPER P.E CAJA X 32 UNDS",14000,"Toallas",84,"Caja x 12",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1758406635/mufzbrogs8zjurvownip.png","mufzbrogs8zjurvownip","2025-09-20T17:11:10.512673+00:00","2025-09-20T17:11:10.512673+00:00"
100,,"CREM CORP NIVEA PROTECCION SOLAR 220ML",14000,"Bloqueadores y Cuidado de la Piel",12,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1758407066/iclfltrmiclx8bb9xuxa.png","iclfltrmiclx8bb9xuxa","2025-09-20T19:21:58.188103+00:00","2025-09-20T19:21:58.188103+00:00"
107,,"JABON REXONA ANTIBACTERIAL AVENA X 3 UNDS",1,"Jabones y Geles",24,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1758415630/glgfry3dbavwh2l2n00n.png","glgfry3dbavwh2l2n00n","2025-09-20T19:51:33.179208+00:00","2025-09-20T19:51:33.179208+00:00"
82,,"PLANCHA PARA EL CABELLO  REMINTON RE 2086",70000,"Otros",11,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1758416016/xln3ra4ncuixvttawdns.png","xln3ra4ncuixvttawdns","2025-09-20T17:35:29.110251+00:00","2025-09-20T17:35:29.110251+00:00"
118,,"Protector Sundark NiNos Spf60 X 120 Ml ",30000,"Bloqueadores y Cuidado de la Piel",67,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1758412103/oguemm9cpgxt14fxjksn.png","oguemm9cpgxt14fxjksn","2025-09-20T23:50:25.770771+00:00","2025-09-20T23:50:25.770771+00:00"
130,," PONDS Crema  CLARANT B3 100 g",1,"Bloqueadores y Cuidado de la Piel",0,,false,,,"2025-09-23T19:54:45.161915+00:00","2025-09-23T19:54:45.161915+00:00"
127,,"Jabon Johnsons Baby hum. 110G X 3Und",9999,"Jabones y Geles",1092,"docena  40000",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1758415498/r48va2rtbz3rydadeueb.png","r48va2rtbz3rydadeueb","2025-09-21T00:45:14.05606+00:00","2025-09-21T00:45:14.05606+00:00"
123,,"Jabon Baño Neko P.E. Avena",12250,"Jabones y Geles",1344,"PACA  196000",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1758414647/vla0kx5gp7jmvks7swh0.png","vla0kx5gp7jmvks7swh0","2025-09-21T00:31:44.903764+00:00","2025-09-21T00:31:44.903764+00:00"
140,,"Nivea rolon tono natural ",8500,"Bloqueadores y Cuidado de la Piel",464,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1759873077/zklctg5cmbgeunupgxya.jpg","zklctg5cmbgeunupgxya","2025-10-07T21:38:00.306145+00:00","2025-10-07T21:38:00.306145+00:00"
101,,"Crema Nivea Body Milk Almendras 125 Ml",8000,"Bloqueadores y Cuidado de la Piel",0,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1758409854/p2fkftac0i5ej5ekjobz.png","p2fkftac0i5ej5ekjobz","2025-09-20T19:22:52.00968+00:00","2025-09-20T19:22:52.00968+00:00"
137,,"Nivea nutritiva Milk 1000 ml",32000,"Bloqueadores y Cuidado de la Piel",0,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1759870805/vqqdzyx76ft0a2g0yvml.jpg","vqqdzyx76ft0a2g0yvml","2025-10-07T21:00:11.228824+00:00","2025-10-07T21:00:11.228824+00:00"
81,,"Vitamina C 500 Mg La Santé Mandarina Caja X 100",22000,"Medicamentos",4,,false,"https://res.cloudinary.com/dstnroimw/image/upload/v1758408572/ywu87pp1jrsj9mr6zpxy.png","ywu87pp1jrsj9mr6zpxy","2025-09-20T17:33:12.909614+00:00","2025-09-20T17:33:12.909614+00:00"
89,,"Shampoo Savital Multivitaminas & Sábila",12500,"Cuidado del Cabello",370,"Caja x24",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1758409519/jdg6sre3kbtbczhrhxyk.png","jdg6sre3kbtbczhrhxyk","2025-09-20T18:39:47.670702+00:00","2025-09-20T18:39:47.670702+00:00"
126,,"Jabon Johnsons Avena hum. 110g x 3",9999,"Jabones y Geles",949,"docena 40000",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1758415399/nw2csixn1jedglqdjgk9.png","nw2csixn1jedglqdjgk9","2025-09-21T00:43:35.67304+00:00","2025-09-21T00:43:35.67304+00:00"
102,,"CALADER LOCIÓN ",9000,"Bloqueadores y Cuidado de la Piel",35,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1758404297/uls958pb1bzlnh50pzpv.png","uls958pb1bzlnh50pzpv","2025-09-20T19:23:48.499178+00:00","2025-09-20T19:23:48.499178+00:00"
115,,"Desodorante Mini Roll On 30ml Rexona Bamboo",2667,"Desodorantes",600,"DOCENA 32000",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1758407666/ggrbdwrhet2ufwoipbuh.png","ggrbdwrhet2ufwoipbuh","2025-09-20T20:15:27.699397+00:00","2025-09-20T20:15:27.699397+00:00"
114,,"DESODORANTE REXONA MEN V8 ROLLON 30 ML",2667,"Desodorantes",576,"DOCENA 32000",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1758409174/odwgkmlr2yhhaccwacqi.png","odwgkmlr2yhhaccwacqi","2025-09-20T20:14:02.522749+00:00","2025-09-20T20:14:02.522749+00:00"
106,,"ARDEN FOR MAN talco",4000,"Desodorantes",63,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1758403522/ankautwo7ghszuxzg5oi.png","ankautwo7ghszuxzg5oi","2025-09-20T19:39:56.672628+00:00","2025-09-20T19:39:56.672628+00:00"
80,,"LIPSTICK NIVEA CHERRY 4.8G",11500,"Bloqueadores y Cuidado de la Piel",61,"CAJA X 24",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1758389331/lqzrtx43frvgnimb209g.jpg","lqzrtx43frvgnimb209g","2025-09-20T17:30:04.42814+00:00","2025-09-24T14:58:02.686346+00:00"
124,,"Neko Antibacterial Extra Suave 110g",12250,,1392,"PACA 196000",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1758414870/finwasejfljhvz2henbr.png","finwasejfljhvz2henbr","2025-09-21T00:34:36.494337+00:00","2025-09-21T00:34:36.494337+00:00"
125,,"Jabon Johnsons Original hum. 110G X 3Und",9999,"Jabones y Geles",992,"docena  40000",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1758415260/aaga9jxmfg3fsqludixq.png","aaga9jxmfg3fsqludixq","2025-09-21T00:41:07.884328+00:00","2025-09-21T00:41:07.884328+00:00"
10,,"REXONA DEO SOBRE SURTIDO 24DPL X12 TIRAS X 10 SAC...",13500,"Desodorantes",0,"CAJA X 24 DISPLEY 324000",false,"https://res.cloudinary.com/dstnroimw/image/upload/v1756218877/e33e4bq34zwle5jnpctj.png","e33e4bq34zwle5jnpctj","2025-08-20T16:54:21.081032+00:00","2025-08-20T16:54:21.081032+00:00"
128,,"REXONA DESODORANTE EN CREMA CLINICAL CLEAN 30 GR",2666,"Desodorantes",72,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1758416468/v3hdfctlijz9p3bmuyfn.png","v3hdfctlijz9p3bmuyfn","2025-09-21T01:01:15.060132+00:00","2025-09-21T01:01:15.060132+00:00"
122,,"Jabon ASEPXIA Barra Esponja Integrada Acido (80 gr)",10000,"Jabones y Geles",60,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1758414460/vmdcgssbvbe70tgrzcjw.png","vmdcgssbvbe70tgrzcjw","2025-09-21T00:27:46.219546+00:00","2025-09-21T00:27:46.219546+00:00"
138,,"Nivea spray rojo natural x2",22000,"Bloqueadores y Cuidado de la Piel",209,,true,,,"2025-10-07T21:36:59.103931+00:00","2025-10-07T21:36:59.103931+00:00"
121,,"Jabon Asepxia Azufre X 100 G - Asepxia",10000,"Jabones y Geles",40,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1758414366/aafvhol2tdda36ahunz4.png","aafvhol2tdda36ahunz4","2025-09-21T00:26:21.149348+00:00","2025-09-21T00:26:21.149348+00:00"
120,,"Jabon Asepxia 100 g Bicarbonato",10000,"Jabones y Geles",40,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1758414279/j0v9vraibovzyxmswf2h.png","j0v9vraibovzyxmswf2h","2025-09-21T00:24:49.392229+00:00","2025-09-21T00:24:49.392229+00:00"
119,,"Asepxia Jabon Facial Antiacne Carbon 100G",11000,"Jabones y Geles",435,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1758414178/bahmaxewy6izmqsnhx6h.png","bahmaxewy6izmqsnhx6h","2025-09-21T00:23:19.08585+00:00","2025-09-21T00:23:19.08585+00:00"
69,,"ENJUAGUE BUCAL LISTERINE COOL MINT 1L",22000,"Bloqueadores y Cuidado de la Piel",300,"CAJA X 6 UNIDADES 132000",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756905042/whblrshjfjezxrwap2et.png","whblrshjfjezxrwap2et","2025-09-03T13:11:25.698122+00:00","2025-09-03T13:11:25.698122+00:00"
112,,"Acondicionador Savital Multivitaminas X 25Ml  SOBRES",12500,"Cuidado del Cabello",0,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1758405853/mijt6wcuwzghsps0ysi8.png","mijt6wcuwzghsps0ysi8","2025-09-20T20:07:25.945158+00:00","2025-09-20T20:07:25.945158+00:00"
117,,"Enjuague Bucal LISTERINE Control Cálculo 500 ml",19000,,264,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1758411061/nqzid106mit0c2srdk5j.png","nqzid106mit0c2srdk5j","2025-09-20T23:31:44.24589+00:00","2025-09-20T23:31:44.24589+00:00"
113,,"acondicionador savital complejo hialuronico y sabila caja x 20 sobres 22 ml",12500,"Cuidado del Cabello",0,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1758409246/xoi4l2ii6bmoudwl525t.png","xoi4l2ii6bmoudwl525t","2025-09-20T20:09:40.855972+00:00","2025-09-20T20:09:40.855972+00:00"
135,,"Talco Rexona Eficiente Talco Pack 180g +55g",14000,"Desodorantes",396,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1759140813/jx43tesnze4g4rbgx91j.jpg","jx43tesnze4g4rbgx91j","2025-09-29T10:14:13.960202+00:00","2025-09-29T10:14:13.960202+00:00"
87,,"Mieltertos Antigripal Gripa Día Panela y Naranja X 6 sobres",9200,"Medicamentos",179,"Cajas 25",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1758406862/dayzsw5ceubnp84wh1m9.png","dayzsw5ceubnp84wh1m9","2025-09-20T18:34:10.811676+00:00","2025-09-20T18:34:10.811676+00:00"
147,,"SHA. SAVITAL ANTICASPA 510 m",10500,"Cuidado del Cabello",342,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1760722732/gpvlzexvzrn3sfibmn9e.jpg","gpvlzexvzrn3sfibmn9e","2025-10-17T17:33:14.712294+00:00","2025-10-17T17:33:14.712294+00:00"
129,,"ALIM ENSURE LIQ VAINILLA 220ML",8000,"Alimentos",11,,false,"https://res.cloudinary.com/dstnroimw/image/upload/v1758416559/wluzqomjebe2epeulvlt.png","wluzqomjebe2epeulvlt","2025-09-21T01:02:46.218897+00:00","2025-09-21T01:02:46.218897+00:00"
139,,"Nivea spray rojo natural x2",22000,"Bloqueadores y Cuidado de la Piel",197,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1759873019/cprhhdndjapoxgqiyl0f.jpg","cprhhdndjapoxgqiyl0f","2025-10-07T21:37:06.867085+00:00","2025-10-07T21:37:06.867085+00:00"
141,,"Nivea facial. 5 en 1 100gr",15000,"Bloqueadores y Cuidado de la Piel",452,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1759873130/jbwzs8xwvyn0f7ridq1a.jpg","jbwzs8xwvyn0f7ridq1a","2025-10-07T21:38:53.74951+00:00","2025-10-07T21:38:53.74951+00:00"
143,,"Nivea antiarrugas x100",21000,"Bloqueadores y Cuidado de la Piel",476,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1759873476/e1mnxfrbtohtedzzvmiq.jpg","e1mnxfrbtohtedzzvmiq","2025-10-07T21:44:59.742551+00:00","2025-10-07T21:44:59.742551+00:00"
146,,"Shampoo dove sobres ",7800,"Cuidado del Cabello",500,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1760473265/uywyfppplchrugfyloo7.jpg","uywyfppplchrugfyloo7","2025-10-14T20:21:14.640072+00:00","2025-10-14T20:21:14.640072+00:00"
148,,"SHA. SAVITAL MULTIVITAMINAS 510 m",10500,"Cuidado del Cabello",234,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1760722750/rmlfacyuvb7jcdxmobiu.jpg","rmlfacyuvb7jcdxmobiu","2025-10-17T17:37:48.085546+00:00","2025-10-17T17:37:48.085546+00:00"
131,,"SHA. SAVITAL MULTIOLEOS 510 m",10500,"Cuidado del Cabello",238,"Caja x12",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1760722323/b0naj2zrnyzhqz5ytvcl.jpg","b0naj2zrnyzhqz5ytvcl","2025-09-23T19:56:45.644102+00:00","2025-09-23T19:56:45.644102+00:00"
145,,"Acondicionandor dove sobres ",7800,"Cuidado del Cabello",484,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1760473145/xhjhamrt9prsxft0qqyg.jpg","xhjhamrt9prsxft0qqyg","2025-10-14T20:19:21.766967+00:00","2025-10-14T20:19:21.766967+00:00"
144,,"Cepillo de dientes PRO Deluxe Visitar > 425 | Oral-B",1,"Jabones y Geles",450,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1760472929/utgjwdovjkd38qpbw6cu.jpg","utgjwdovjkd38qpbw6cu","2025-10-14T20:15:34.784797+00:00","2025-10-14T20:15:34.784797+00:00"
142,,"Nivea facial cuidado antiarrugasx 100ml",21000,"Bloqueadores y Cuidado de la Piel",428,,true,"https://res.cloudinary.com/dstnroimw/image/upload/v1759873184/mqqlxih7kkxxjvmizgcm.jpg","mqqlxih7kkxxjvmizgcm","2025-10-07T21:39:49.928976+00:00","2025-10-07T21:39:49.928976+00:00"
70,,"ENJUAGUE BUCAL LISTERINE COOL MINT 1.5 L",30000,"Bloqueadores y Cuidado de la Piel",652,"CAJA X 6 180000",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1756989541/rpk58nbdagvvkmysuo1k.png","rpk58nbdagvvkmysuo1k","2025-09-03T13:12:51.231415+00:00","2025-09-03T13:12:51.231415+00:00"
149,,"Crema Dental Colgate Luminous White Carbon Activado X 75 Ml",12000,"Bloqueadores y Cuidado de la Piel",1500,"Caja x48 576000",true,"https://res.cloudinary.com/dstnroimw/image/upload/v1761167710/nfbkfc8noywgr8klosph.jpg","nfbkfc8noywgr8klosph","2025-10-22T21:15:37.249974+00:00","2025-10-22T21:15:37.249974+00:00"
