"id","factura_id","fecha","monto","metodo","nota","created_at"
323,167,"2025-10-24",400000,"Efectivo",,"2025-10-24T21:43:35.990347+00:00"
324,72,"2025-10-21",200000,"Efectivo",,"2025-10-24T22:11:52.362218+00:00"
325,72,"2025-10-24",200000,"Efectivo",,"2025-10-24T22:12:02.236456+00:00"
326,230,"2025-10-24",1040000,"Efectivo",,"2025-10-25T21:41:32.483381+00:00"
327,27,"2025-10-25",94750,"Efectivo",,"2025-10-25T22:14:07.441009+00:00"
328,163,"2025-10-25",55850,"Efectivo",,"2025-10-25T22:15:49.490701+00:00"
329,96,"2025-10-25",480000,"Efectivo",,"2025-10-25T22:29:41.219062+00:00"
330,301,"2025-10-27",600000,"Efectivo",,"2025-10-27T21:42:35.197593+00:00"
331,179,"2025-10-27",150000,"Efectivo",,"2025-10-27T21:59:17.978985+00:00"
332,68,"2025-10-27",500000,"Efectivo",,"2025-10-27T22:00:36.2307+00:00"
333,61,"2025-10-27",125000,"Efectivo",,"2025-10-27T22:16:47.873778+00:00"
334,223,"2025-10-27",175000,"Efectivo",,"2025-10-27T22:19:12.102916+00:00"
335,24,"2025-10-27",400000,"Efectivo",,"2025-10-27T22:36:55.30386+00:00"
336,163,"2025-10-27",150000,"Efectivo",,"2025-10-27T22:48:32.207548+00:00"
337,50,"2025-10-28",594000,"Efectivo",,"2025-10-28T20:21:32.482459+00:00"
338,94,"2025-10-28",1000000,"Efectivo",,"2025-10-28T20:42:45.638384+00:00"
339,72,"2025-10-28",208000,"Efectivo",,"2025-10-28T20:52:43.449945+00:00"
340,122,"2025-10-28",300000,"Efectivo",,"2025-10-28T21:20:08.276769+00:00"
341,185,"2025-10-28",500000,"Efectivo",,"2025-10-28T21:31:25.985519+00:00"
342,294,"2025-10-28",870000,"Efectivo",,"2025-10-28T21:59:23.978169+00:00"
343,301,"2025-10-29",400000,"Efectivo",,"2025-10-29T19:34:42.89842+00:00"
344,18,"2025-10-29",300000,"Efectivo",,"2025-10-29T21:22:03.03125+00:00"
345,30,"2025-10-29",106000,"Efectivo",,"2025-10-29T22:17:45.476218+00:00"
346,30,"2025-10-29",194000,"Efectivo",,"2025-10-29T22:17:59.32513+00:00"
347,242,"2025-10-29",106000,"Efectivo",,"2025-10-29T23:18:13.59686+00:00"
348,120,"2025-10-29",100000,"Efectivo",,"2025-10-29T23:18:59.528988+00:00"
349,60,"2025-10-29",100000,"Efectivo",,"2025-10-29T23:19:43.307083+00:00"
350,180,"2025-10-29",400000,"Efectivo",,"2025-10-29T23:21:43.958043+00:00"
351,81,"2025-10-29",350000,"Efectivo",,"2025-10-29T23:24:15.250415+00:00"
352,189,"2025-10-25",70000,"Efectivo",,"2025-11-01T18:54:51.166411+00:00"
353,189,"2025-11-01",70000,"Efectivo",,"2025-11-01T18:55:02.700876+00:00"
354,31,"2025-11-01",225000,"Efectivo",,"2025-11-01T19:05:40.447152+00:00"
355,146,"2025-10-30",350000,"Efectivo",,"2025-11-01T19:13:52.913364+00:00"
356,81,"2025-11-01",172000,"Efectivo",,"2025-11-01T19:25:11.95474+00:00"
357,51,"2025-11-01",200000,"Efectivo",,"2025-11-01T19:54:36.882802+00:00"
358,17,"2025-11-01",221000,"Efectivo",,"2025-11-01T20:41:30.72405+00:00"
359,223,"2025-11-01",300000,"Efectivo",,"2025-11-01T21:06:34.309158+00:00"
360,122,"2025-11-01",651000,"Efectivo",,"2025-11-01T21:17:32.356719+00:00"
361,60,"2025-11-01",100000,"Efectivo",,"2025-11-01T21:39:01.48908+00:00"
362,24,"2025-11-01",414000,"Efectivo",,"2025-11-01T21:47:06.937209+00:00"
363,24,"2025-11-01",286000,"Efectivo",,"2025-11-01T21:50:22.940686+00:00"
364,164,"2025-11-01",700000,"Efectivo",,"2025-11-01T22:09:30.988079+00:00"
365,301,"2025-10-31",250000,"Efectivo",,"2025-11-04T17:35:13.434152+00:00"
366,301,"2025-11-04",250000,"Efectivo",,"2025-11-04T17:35:30.983854+00:00"
367,68,"2025-11-04",500000,"Efectivo",,"2025-11-04T21:03:45.113162+00:00"
368,179,"2025-11-04",200000,"Efectivo",,"2025-11-04T21:12:19.053761+00:00"
369,205,"2025-11-02",103000,"Efectivo",,"2025-11-05T20:31:03.292461+00:00"
370,205,"2025-11-04",146000,"Efectivo",,"2025-11-05T20:31:21.350083+00:00"
371,163,"2025-11-05",200000,"Efectivo",,"2025-11-05T20:53:49.234059+00:00"
372,159,"2025-11-06",164000,"Efectivo",,"2025-11-06T21:22:08.681952+00:00"
373,94,"2025-11-06",690000,"Efectivo",,"2025-11-06T22:55:30.682373+00:00"
374,60,"2025-11-06",100000,"Efectivo",,"2025-11-06T22:56:40.098891+00:00"
375,189,"2025-11-08",31000,"Efectivo",,"2025-11-08T20:46:18.166782+00:00"
376,265,"2025-11-08",69000,"Efectivo",,"2025-11-08T20:47:42.953893+00:00"
377,207,"2025-11-08",150000,"Efectivo",,"2025-11-08T21:20:11.014574+00:00"
378,46,"2025-11-08",700000,"Efectivo",,"2025-11-08T21:21:58.470766+00:00"
379,250,"2025-11-08",200000,"Efectivo",,"2025-11-08T21:25:59.2306+00:00"
380,26,"2025-11-08",126000,"Efectivo",,"2025-11-08T21:29:03.268333+00:00"
381,26,"2025-11-08",150000,"Efectivo",,"2025-11-08T21:29:15.481992+00:00"
382,193,"2025-11-08",174000,"Efectivo",,"2025-11-08T21:29:40.291142+00:00"
383,146,"2025-11-08",350000,"Efectivo",,"2025-11-08T22:25:44.979682+00:00"
384,179,"2025-11-10",476000,"Efectivo",,"2025-11-10T21:04:34.787757+00:00"
385,314,"2025-11-07",4449680,"Efectivo",,"2025-11-12T17:31:20.052909+00:00"
386,301,"2025-11-07",411000,"Efectivo",,"2025-11-12T17:46:50.861234+00:00"
387,98,"2025-11-12",200000,"Efectivo",,"2025-11-12T21:37:29.064749+00:00"
388,223,"2025-11-12",200000,"Efectivo",,"2025-11-12T21:55:07.496532+00:00"
389,240,"2025-11-12",200000,"Efectivo",,"2025-11-12T22:46:59.403876+00:00"
390,120,"2025-11-13",50000,"Efectivo",,"2025-11-13T21:16:04.809489+00:00"
391,265,"2025-11-13",77000,"Efectivo",,"2025-11-13T21:26:42.489059+00:00"
392,95,"2025-11-13",100000,"Efectivo",,"2025-11-13T21:34:17.566701+00:00"
393,130,"2025-11-08",500000,"Efectivo",,"2025-11-13T22:44:03.600198+00:00"
394,130,"2025-11-13",500000,"Efectivo",,"2025-11-13T22:44:16.043203+00:00"
395,205,"2025-11-05",300000,"Efectivo",,"2025-11-14T22:18:27.552573+00:00"
396,205,"2025-11-14",300000,"Efectivo",,"2025-11-14T22:18:56.279448+00:00"
397,68,"2025-11-14",400000,"Efectivo",,"2025-11-14T23:03:23.13843+00:00"
398,146,"2025-11-15",250000,"Efectivo",,"2025-11-15T19:27:56.677742+00:00"
400,249,"2025-11-15",1000000,"Efectivo",,"2025-11-15T19:43:43.769153+00:00"
401,249,"2025-10-25",1000000,"Efectivo",,"2025-11-15T19:44:12.633127+00:00"
402,265,"2025-11-15",100000,"Efectivo",,"2025-11-15T19:50:26.386336+00:00"
403,126,"2025-11-15",200000,"Efectivo",,"2025-11-15T19:58:19.352341+00:00"
404,347,"2025-11-15",500000,"Efectivo",,"2025-11-15T20:07:47.870393+00:00"
405,207,"2025-11-15",150000,"Efectivo",,"2025-11-15T20:19:54.077985+00:00"
406,165,"2025-11-15",500000,"Efectivo",,"2025-11-15T20:53:44.3843+00:00"
407,250,"2025-11-18",438000,"Efectivo",,"2025-11-18T20:02:42.988406+00:00"
408,51,"2025-11-18",200000,"Efectivo",,"2025-11-18T20:40:24.852746+00:00"
409,51,"2025-11-07",400000,"Efectivo",,"2025-11-18T20:40:39.089039+00:00"
410,193,"2025-11-18",200000,"Efectivo",,"2025-11-18T20:51:44.908039+00:00"
411,164,"2025-11-18",400000,"Efectivo",,"2025-11-18T20:52:36.92487+00:00"
412,320,"2025-11-18",400000,"Efectivo",,"2025-11-18T21:09:04.892804+00:00"
413,95,"2025-11-19",100000,"Efectivo",,"2025-11-19T21:19:07.521652+00:00"
414,347,"2025-11-19",500000,"Efectivo",,"2025-11-19T21:22:37.842354+00:00"
415,141,"2025-11-12",156000,"Efectivo",,"2025-11-19T21:27:52.001259+00:00"
416,141,"2025-11-19",200000,"Efectivo",,"2025-11-19T21:28:00.551566+00:00"
417,261,"2025-11-19",1000000,"Efectivo",,"2025-11-19T22:14:08.571001+00:00"
418,163,"2025-11-13",200000,"Efectivo",,"2025-11-19T22:49:31.076495+00:00"
419,163,"2025-11-12",150000,"Efectivo",,"2025-11-19T22:50:26.627021+00:00"
420,163,"2025-11-19",180150,"Efectivo",,"2025-11-19T22:50:45.705255+00:00"
421,223,"2025-11-19",300000,"Efectivo",,"2025-11-19T22:54:49.737889+00:00"
422,240,"2025-11-19",200000,"Efectivo",,"2025-11-19T22:57:05.004218+00:00"
423,195,"2025-11-20",150000,"Efectivo",,"2025-11-20T20:38:32.473331+00:00"
424,195,"2025-11-06",162000,"Efectivo",,"2025-11-20T20:38:46.435334+00:00"
425,206,"2025-11-06",200000,"Efectivo",,"2025-11-20T20:57:44.520321+00:00"
426,206,"2025-11-20",200000,"Efectivo",,"2025-11-20T20:57:58.124124+00:00"
427,265,"2025-11-20",66000,"Efectivo",,"2025-11-20T21:46:41.745889+00:00"
428,126,"2025-11-20",200000,"Efectivo",,"2025-11-20T21:52:00.234109+00:00"
429,68,"2025-11-20",488000,"Efectivo",,"2025-11-20T22:45:28.877181+00:00"
430,306,"2025-11-22",200000,"Efectivo",,"2025-11-22T20:24:02.834002+00:00"
431,120,"2025-11-22",50000,"Efectivo",,"2025-11-22T20:33:53.208395+00:00"
432,227,"2025-11-22",74000,"Efectivo",,"2025-11-22T20:45:26.536977+00:00"
433,207,"2025-11-22",150000,"Efectivo",,"2025-11-22T20:48:38.137113+00:00"
434,130,"2025-11-22",700000,"Efectivo",,"2025-11-22T21:24:49.566378+00:00"
436,180,"2025-11-04",200000,"Efectivo",,"2025-11-22T21:46:15.468563+00:00"
437,180,"2025-11-07",400000,"Efectivo",,"2025-11-22T21:47:27.67778+00:00"
438,180,"2025-11-22",500000,"Efectivo",,"2025-11-22T21:47:48.166003+00:00"
439,193,"2025-11-22",200000,"Efectivo",,"2025-11-22T22:01:26.199719+00:00"
440,206,"2025-11-22",200000,"Efectivo",,"2025-11-22T22:34:50.965542+00:00"
441,186,"2025-11-22",150000,"Efectivo",,"2025-11-22T22:41:51.851624+00:00"
442,167,"2025-11-20",300000,"Efectivo",,"2025-11-22T23:10:30.838577+00:00"
443,167,"2025-11-22",400000,"Efectivo",,"2025-11-22T23:10:44.936404+00:00"
444,110,"2025-11-24",416000,"Otro","mercancia  bloqueador ","2025-11-24T13:26:20.578174+00:00"
445,97,"2025-11-24",720000,"Efectivo",,"2025-11-24T20:13:46.697701+00:00"
446,240,"2025-11-24",200000,"Efectivo",,"2025-11-24T20:17:13.703263+00:00"
447,205,"2025-11-18",150000,"Efectivo",,"2025-11-24T20:46:09.155412+00:00"
448,205,"2025-11-24",200000,"Efectivo",,"2025-11-24T20:47:23.694554+00:00"
449,60,"2025-11-24",150000,"Efectivo",,"2025-11-24T22:16:29.488427+00:00"
450,146,"2025-11-24",300000,"Efectivo",,"2025-11-24T22:21:05.158563+00:00"
452,52,"2025-11-25",200000,"Efectivo",,"2025-11-25T22:14:53.799475+00:00"
453,347,"2025-11-25",380000,"Efectivo",,"2025-11-25T22:15:31.752798+00:00"
454,17,"2025-11-06",919000,"Efectivo",,"2025-11-25T22:27:40.777985+00:00"
455,32,"2025-11-25",390000,"Efectivo",,"2025-11-25T22:30:55.303673+00:00"
456,226,"2025-11-25",500000,"Efectivo",,"2025-11-25T22:35:19.964151+00:00"
457,95,"2025-11-17",100000,"Efectivo",,"2025-11-26T21:35:44.751632+00:00"
458,95,"2025-11-26",150000,"Efectivo",,"2025-11-26T21:35:54.757329+00:00"
459,227,"2025-11-26",100000,"Efectivo",,"2025-11-26T21:37:14.95929+00:00"
460,164,"2025-11-26",400000,"Efectivo",,"2025-11-26T21:44:25.556295+00:00"
461,185,"2025-11-26",500000,"Efectivo",,"2025-11-26T22:05:02.927967+00:00"
462,193,"2025-11-27",200000,"Efectivo",,"2025-11-27T20:23:16.087201+00:00"
463,242,"2025-11-27",500000,"Efectivo",,"2025-11-27T21:15:42.936413+00:00"
464,167,"2025-11-27",500000,"Efectivo",,"2025-11-27T22:04:04.18318+00:00"
465,180,"2025-11-28",247000,"Efectivo",,"2025-11-28T20:36:38.273991+00:00"
466,235,"2025-11-28",232000,"Efectivo",,"2025-11-28T20:37:24.925963+00:00"
467,304,"2025-11-28",21000,"Efectivo",,"2025-11-28T20:38:50.108603+00:00"
468,170,"2025-11-28",800000,"Transferencia","Nequi 660+ 140 ","2025-11-28T20:52:34.918815+00:00"
469,186,"2025-11-28",210000,"Efectivo",,"2025-11-28T21:55:57.60719+00:00"
470,95,"2025-11-29",227000,"Efectivo",,"2025-11-29T19:14:42.27537+00:00"
471,249,"2025-11-29",1190000,"Efectivo",,"2025-11-29T20:54:43.734993+00:00"
472,173,"2025-11-29",1950000,"Efectivo",,"2025-11-29T21:14:07.620612+00:00"
473,193,"2025-11-29",150000,"Efectivo",,"2025-11-29T21:52:32.844644+00:00"
474,126,"2025-11-29",200000,"Efectivo",,"2025-11-29T22:13:32.560817+00:00"
476,386,"2025-12-01",32000,"Efectivo","reftificacion  a nivea precio 32000","2025-12-01T17:09:12.929913+00:00"
477,52,"2025-12-01",200000,"Efectivo",,"2025-12-01T20:29:50.863142+00:00"
478,117,"2025-10-16",1120000,"Efectivo",,"2025-12-01T20:53:01.542153+00:00"
479,154,"2025-11-13",160000,"Efectivo",,"2025-12-01T20:56:29.669709+00:00"
480,333,"2025-12-01",300000,"Efectivo",,"2025-12-01T21:18:14.734786+00:00"
481,223,"2025-11-29",50000,"Efectivo",,"2025-12-01T22:22:29.455819+00:00"
482,223,"2025-12-01",300000,"Efectivo",,"2025-12-01T22:22:39.971957+00:00"
483,273,"2025-12-02",585000,"Efectivo",,"2025-12-02T20:22:13.513914+00:00"
484,227,"2025-12-02",140000,"Efectivo",,"2025-12-02T21:28:37.924592+00:00"
485,247,"2025-12-02",160000,"Efectivo",,"2025-12-02T21:34:29.301061+00:00"
486,240,"2025-12-02",300000,"Efectivo",,"2025-12-02T21:52:52.657727+00:00"
487,286,"2025-12-02",288000,"Efectivo",,"2025-12-02T22:12:56.970354+00:00"
488,320,"2025-11-22",200000,"Efectivo",,"2025-12-03T16:03:17.887789+00:00"
489,320,"2025-11-24",500000,"Efectivo",,"2025-12-03T16:03:33.920857+00:00"
490,320,"2025-11-30",350000,"Efectivo",,"2025-12-03T16:03:58.369234+00:00"
491,320,"2025-12-03",200000,"Efectivo",,"2025-12-03T16:04:08.560562+00:00"
475,389,"2025-12-01",5000,"Efectivo","abono descuento ","2025-12-01T17:07:22.629094+00:00"
492,306,"2025-12-03",200000,"Efectivo",,"2025-12-03T20:07:57.072194+00:00"
493,205,"2025-12-03",300000,"Efectivo",,"2025-12-03T20:35:05.492638+00:00"
494,242,"2025-12-03",500000,"Efectivo",,"2025-12-03T21:05:08.077951+00:00"
495,146,"2025-12-03",300000,"Efectivo",,"2025-12-03T22:11:55.604823+00:00"
496,229,"2025-12-03",200000,"Efectivo",,"2025-12-03T22:19:43.905518+00:00"
497,126,"2025-12-03",256000,"Efectivo",,"2025-12-03T22:26:25.848346+00:00"
498,193,"2025-12-03",200000,"Efectivo",,"2025-12-03T22:34:03.459125+00:00"
499,320,"2025-12-04",202516,"Efectivo",,"2025-12-04T20:07:53.502777+00:00"
500,363,"2025-12-04",463968,"Efectivo",,"2025-12-04T20:09:00.452898+00:00"
501,164,"2025-12-04",400000,"Efectivo",,"2025-12-04T21:58:19.647591+00:00"
502,69,"2025-11-21",500000,"Efectivo",,"2025-12-04T22:21:55.175015+00:00"
503,69,"2025-12-04",268000,"Efectivo",,"2025-12-04T22:22:04.351066+00:00"
504,261,"2025-12-05",1000000,"Efectivo",,"2025-12-05T20:24:39.818285+00:00"
505,304,"2025-12-05",400000,"Efectivo",,"2025-12-05T20:35:33.34274+00:00"
506,167,"2025-12-05",822000,"Efectivo",,"2025-12-05T20:41:25.410489+00:00"
507,227,"2025-12-05",10000,"Efectivo",,"2025-12-05T21:14:48.253659+00:00"
508,292,"2025-12-05",90000,"Efectivo",,"2025-12-05T21:16:34.075615+00:00"
509,146,"2025-12-06",300000,"Efectivo",,"2025-12-06T21:55:00.990079+00:00"
510,223,"2025-12-06",400000,"Efectivo",,"2025-12-06T21:59:47.574007+00:00"
511,60,"2025-12-06",100000,"Efectivo",,"2025-12-06T22:06:35.620231+00:00"
512,377,"2025-12-06",250000,"Efectivo",,"2025-12-06T22:16:22.320175+00:00"
513,229,"2025-12-06",200000,"Efectivo",,"2025-12-06T22:31:12.375643+00:00"
514,207,"2025-12-09",150000,"Efectivo",,"2025-12-09T20:16:56.221245+00:00"
515,183,"2025-12-09",72000,"Efectivo",,"2025-12-09T20:27:39.485231+00:00"
516,393,"2025-12-09",200000,"Efectivo",,"2025-12-09T20:39:05.943782+00:00"
517,130,"2025-12-09",478000,"Efectivo",,"2025-12-09T21:21:30.549383+00:00"
518,245,"2025-12-10",300000,"Efectivo",,"2025-12-10T21:16:47.532956+00:00"
519,283,"2025-12-10",576000,"Efectivo",,"2025-12-10T21:19:32.960907+00:00"
520,223,"2025-12-10",200000,"Efectivo",,"2025-12-10T21:37:45.16882+00:00"
521,392,"2025-12-10",800000,"Efectivo",,"2025-12-10T21:40:09.294157+00:00"
522,240,"2025-12-10",200000,"Efectivo",,"2025-12-10T21:42:32.027574+00:00"
523,240,"2025-12-10",121000,"Efectivo",,"2025-12-10T21:43:18.125083+00:00"
524,264,"2025-12-10",179000,"Efectivo",,"2025-12-10T21:46:32.189961+00:00"
525,33,"2025-12-10",100000,"Efectivo",,"2025-12-10T21:55:55.548732+00:00"
526,33,"2025-12-05",450000,"Efectivo",,"2025-12-10T21:58:36.698823+00:00"
527,206,"2025-12-10",25000,"Efectivo",,"2025-12-10T22:04:13.801972+00:00"
528,319,"2025-12-10",216000,"Efectivo",,"2025-12-10T22:04:46.06078+00:00"
529,95,"2025-12-10",100000,"Efectivo",,"2025-12-10T22:31:20.119416+00:00"
530,229,"2025-12-10",267000,"Efectivo",,"2025-12-10T22:45:48.878012+00:00"
531,52,"2025-12-10",776000,"Efectivo",,"2025-12-10T22:54:58.436432+00:00"
532,153,"2025-12-11",728000,"Efectivo",,"2025-12-11T18:36:58.813087+00:00"
533,33,"2025-12-11",53000,"Efectivo",,"2025-12-11T19:52:40.46988+00:00"
534,70,"2025-12-11",552000,"Efectivo",,"2025-12-11T20:48:46.537292+00:00"
535,226,"2025-12-11",500000,"Efectivo",,"2025-12-11T21:03:16.653089+00:00"
536,53,"2025-12-13",1000000,"Efectivo",,"2025-12-13T15:44:54.754308+00:00"
537,377,"2025-12-13",250000,"Efectivo",,"2025-12-13T20:40:01.540363+00:00"
538,264,"2025-12-13",525000,"Efectivo",,"2025-12-13T20:44:27.091532+00:00"
539,137,"2025-12-13",276000,"Efectivo",,"2025-12-13T20:48:57.761631+00:00"
540,181,"2025-12-13",360000,"Efectivo",,"2025-12-13T20:51:43.868919+00:00"
541,135,"2025-12-13",324000,"Efectivo",,"2025-12-13T20:54:58.616746+00:00"
542,376,"2025-12-13",766000,"Efectivo",,"2025-12-13T20:57:36.3397+00:00"
543,146,"2025-12-13",250000,"Efectivo",,"2025-12-13T20:59:21.763566+00:00"
544,229,"2025-12-13",171000,"Efectivo",,"2025-12-13T21:06:20.997628+00:00"
545,372,"2025-11-29",200000,"Efectivo",,"2025-12-13T21:12:53.700729+00:00"
546,372,"2025-12-13",300000,"Efectivo",,"2025-12-13T21:13:34.541838+00:00"
547,292,"2025-12-13",70000,"Efectivo",,"2025-12-13T21:20:27.678096+00:00"
548,95,"2025-12-13",62000,"Efectivo",,"2025-12-13T21:41:29.926358+00:00"
549,298,"2025-12-13",288000,"Efectivo",,"2025-12-13T21:54:29.340133+00:00"
550,193,"2025-12-13",200000,"Efectivo",,"2025-12-13T22:07:19.519777+00:00"
551,223,"2025-12-13",200000,"Efectivo",,"2025-12-13T22:46:26.562346+00:00"
552,139,"2025-12-13",384000,"Efectivo",,"2025-12-13T22:57:52.155254+00:00"
553,135,"2025-12-13",540000,"Efectivo",,"2025-12-13T22:58:28.892294+00:00"
554,140,"2025-12-13",504000,"Efectivo",,"2025-12-13T22:59:36.46183+00:00"
555,313,"2025-12-15",722000,"Efectivo",,"2025-12-15T19:29:00.511935+00:00"
556,164,"2025-12-15",400000,"Efectivo",,"2025-12-15T20:03:18.785777+00:00"
557,261,"2025-12-15",1000000,"Efectivo",,"2025-12-15T21:13:16.361844+00:00"
558,349,"2025-12-15",540000,"Efectivo",,"2025-12-15T21:15:31.825879+00:00"
559,238,"2025-12-15",200000,"Efectivo",,"2025-12-15T21:18:12.121655+00:00"
560,185,"2025-12-15",1000000,"Efectivo",,"2025-12-15T21:31:50.772835+00:00"
561,372,"2025-12-15",200000,"Efectivo",,"2025-12-16T20:12:12.485404+00:00"
562,192,"2025-12-15",100000,"Efectivo",,"2025-12-16T20:13:15.913187+00:00"
563,254,"2025-12-16",150000,"Efectivo",,"2025-12-16T20:23:10.973751+00:00"
564,393,"2025-12-16",200000,"Efectivo",,"2025-12-16T20:31:41.174967+00:00"
565,264,"2025-12-16",300000,"Efectivo",,"2025-12-16T20:46:33.720766+00:00"
566,40,"2025-11-13",1000000,"Efectivo",,"2025-12-16T21:00:33.648343+00:00"
567,40,"2025-11-29",2000000,"Efectivo",,"2025-12-16T21:00:49.214975+00:00"
568,40,"2025-12-16",180000,"Efectivo",,"2025-12-16T21:01:01.807041+00:00"
569,40,"2025-12-16",200000,"Efectivo",,"2025-12-16T21:01:17.783621+00:00"
570,67,"2025-12-16",632000,"Efectivo",,"2025-12-16T21:33:46.971859+00:00"
571,295,"2025-12-16",500000,"Efectivo",,"2025-12-16T21:52:02.769061+00:00"
572,285,"2025-12-16",300000,"Efectivo",,"2025-12-16T22:19:14.851529+00:00"
573,53,"2025-12-16",200000,"Efectivo",,"2025-12-16T22:37:37.791501+00:00"
574,269,"2025-12-17",300000,"Efectivo",,"2025-12-17T22:14:56.760978+00:00"
575,245,"2025-12-17",200000,"Efectivo",,"2025-12-17T22:30:28.823543+00:00"
576,226,"2025-12-18",500000,"Efectivo",,"2025-12-18T20:22:45.10184+00:00"
577,284,"2025-12-18",1152000,"Efectivo",,"2025-12-18T20:27:22.542507+00:00"
578,183,"2025-12-18",100000,"Efectivo",,"2025-12-18T20:56:28.15016+00:00"
579,377,"2025-12-18",250000,"Efectivo",,"2025-12-18T21:03:06.146104+00:00"
580,102,"2025-12-18",100000,"Efectivo",,"2025-12-18T21:21:22.35298+00:00"
581,170,"2025-12-18",470000,"Efectivo",,"2025-12-18T22:44:58.477332+00:00"
582,170,"2025-12-03",996000,"Efectivo",,"2025-12-18T22:48:27.573403+00:00"
583,304,"2025-12-18",155000,"Efectivo",,"2025-12-18T22:55:47.415314+00:00"
584,307,"2025-12-18",346000,"Efectivo",,"2025-12-18T22:57:47.676001+00:00"
585,193,"2025-12-19",200000,"Efectivo",,"2025-12-19T19:20:51.120481+00:00"
586,387,"2025-12-19",264000,"Efectivo",,"2025-12-19T20:17:25.826964+00:00"
587,28,"2025-12-19",150000,"Efectivo",,"2025-12-19T20:42:37.119153+00:00"
588,223,"2025-12-19",300000,"Efectivo",,"2025-12-19T21:10:41.236834+00:00"
589,261,"2025-12-19",585000,"Efectivo",,"2025-12-19T21:30:12.257349+00:00"
590,172,"2025-12-19",415000,"Efectivo",,"2025-12-19T21:31:26.456966+00:00"
591,193,"2025-12-20",200000,"Efectivo",,"2025-12-20T20:35:44.931995+00:00"
592,238,"2025-12-20",200000,"Efectivo",,"2025-12-20T20:43:48.830239+00:00"
593,315,"2025-12-20",500000,"Efectivo",,"2025-12-20T20:57:43.809799+00:00"
595,292,"2025-12-20",50000,"Efectivo",,"2025-12-20T21:08:51.842654+00:00"
596,333,"2025-12-20",200000,"Efectivo",,"2025-12-20T21:50:09.070229+00:00"
597,144,"2025-12-20",300000,"Efectivo",,"2025-12-20T21:55:53.768556+00:00"
598,67,"2025-12-20",500000,"Efectivo",,"2025-12-20T21:57:24.562357+00:00"
599,392,"2025-12-17",437469,"Efectivo",,"2025-12-22T13:51:03.100671+00:00"
600,398,"2025-12-17",63000,"Efectivo","abono saldo de 500000 ","2025-12-22T14:16:30.821309+00:00"
601,53,"2025-12-22",300000,"Efectivo",,"2025-12-22T19:51:45.142763+00:00"
602,192,"2025-11-22",100000,"Efectivo",,"2025-12-22T20:16:08.197446+00:00"
603,192,"2025-12-22",60000,"Efectivo",,"2025-12-22T20:16:18.332351+00:00"
604,102,"2025-12-22",100000,"Efectivo",,"2025-12-22T20:23:33.45136+00:00"
605,254,"2025-12-22",150000,"Efectivo",,"2025-12-22T20:31:04.568914+00:00"
606,417,"2025-12-22",200000,"Efectivo",,"2025-12-22T20:52:14.519216+00:00"
607,223,"2025-12-22",200000,"Efectivo",,"2025-12-22T21:02:21.315296+00:00"
608,40,"2025-12-22",832000,"Efectivo",,"2025-12-22T21:09:38.621716+00:00"
609,248,"2025-12-23",200000,"Efectivo",,"2025-12-23T21:00:21.207722+00:00"
610,372,"2025-12-23",300000,"Efectivo",,"2025-12-23T21:10:26.180031+00:00"
611,127,"2025-12-23",200000,"Efectivo",,"2025-12-23T21:19:12.939188+00:00"
612,28,"2025-12-23",122000,"Efectivo",,"2025-12-23T21:29:59.22579+00:00"
613,377,"2025-12-23",150000,"Efectivo",,"2025-12-23T21:56:42.718848+00:00"
614,60,"2025-12-23",100000,"Efectivo",,"2025-12-23T22:00:13.304888+00:00"
615,144,"2025-12-23",350000,"Efectivo",,"2025-12-23T22:12:39.311565+00:00"
616,67,"2025-12-23",500000,"Efectivo",,"2025-12-23T22:22:43.289327+00:00"
617,269,"2025-12-23",300000,"Efectivo",,"2025-12-23T22:45:22.227659+00:00"
618,185,"2025-12-26",581000,"Efectivo","Transfer","2025-12-26T19:49:49.104537+00:00"
619,102,"2025-12-26",150000,"Efectivo",,"2025-12-26T20:05:41.124032+00:00"
620,183,"2025-12-26",44000,"Efectivo",,"2025-12-26T20:21:58.898948+00:00"
621,383,"2025-12-26",56000,"Efectivo",,"2025-12-26T20:22:30.57375+00:00"
622,242,"2025-12-26",200000,"Efectivo",,"2025-12-26T20:28:56.323741+00:00"
623,289,"2025-12-26",1728000,"Efectivo",,"2025-12-26T20:54:05.402027+00:00"
624,193,"2025-12-26",159000,"Efectivo",,"2025-12-26T21:08:26.733043+00:00"
625,53,"2025-12-26",300000,"Efectivo",,"2025-12-26T21:26:32.755557+00:00"
626,172,"2025-12-26",315000,"Efectivo",,"2025-12-26T21:41:14.891251+00:00"
627,272,"2025-12-26",500000,"Efectivo",,"2025-12-26T21:41:44.303076+00:00"
628,333,"2026-01-08",167000,"Efectivo",,"2026-01-08T21:30:48.066012+00:00"
629,350,"2026-01-08",400000,"Efectivo",,"2026-01-08T21:41:46.227469+00:00"
630,264,"2026-01-08",500000,"Efectivo",,"2026-01-08T22:00:02.914874+00:00"
631,398,"2026-01-05",800000,"Transferencia","TRANFERIENA NEQUI","2026-01-09T01:28:02.702447+00:00"
632,398,"2026-01-07",200000,"Transferencia","TRANDERENAI NEQUI","2026-01-09T01:29:22.005522+00:00"
633,398,"2026-01-08",500000,"Transferencia","TRANFERENCAI NEQUI","2026-01-09T01:30:00.4692+00:00"
634,398,"2026-01-09",800000,"Transferencia","Nequi","2026-01-09T19:23:36.252903+00:00"
